# x y z nx ny nz
0.101054 0.040626 0.073408 -0.348652 0.865954 0.358560
0.128974 0.004290 0.122605 -0.381110 -0.163436 0.909969
0.056651 0.049641 0.013225 -0.003474 0.550767 -0.834652
0.125884 -0.015281 0.069354 0.440687 -0.876426 0.194095
0.014631 -0.004277 0.022150 -0.188609 -0.976171 0.107316
0.151749 0.022813 0.115997 0.894794 0.166688 0.414196
0.041785 0.024495 0.001965 -0.065869 0.059161 -0.996073
0.133543 -0.011385 0.129862 0.315637 0.435632 0.842970
0.092829 -0.025408 0.012678 0.188084 -0.604928 0.773748
0.035551 0.048114 0.041196 -0.699886 0.668337 -0.251965
0.130777 -0.036527 0.116582 -0.020975 -0.229642 -0.973049
0.109843 0.044370 0.066692 0.021518 0.919712 0.392004
0.060790 0.048412 0.003157 -0.199268 0.820493 -0.535801
0.117663 0.009382 0.124759 0.429364 0.311082 0.847865
0.104315 -0.022433 0.001029 0.440769 -0.233566 -0.866700
0.099856 0.033679 0.001544 -0.017412 0.138268 -0.990242
0.127339 0.035808 0.003065 0.896556 0.242234 -0.370823
0.049073 0.031846 0.092831 -0.329065 0.556339 0.763022
0.023537 -0.007830 0.067208 -0.837750 -0.477501 0.264892
0.072334 -0.003417 0.093133 0.198953 -0.408142 0.890976
0.149125 0.008550 0.063880 0.985330 -0.169552 0.019416
0.084811 -0.026988 0.001866 -0.188685 -0.777073 -0.600462
0.081475 0.039847 0.080552 0.190173 0.837885 0.511648
0.121109 0.043701 0.091095 -0.554117 0.784322 0.278914
0.024341 -0.014685 0.053417 -0.680970 -0.731795 0.027496
0.117015 0.046003 0.048324 0.292041 0.938391 -0.184756
0.104229 -0.023018 0.001229 0.751019 -0.310121 -0.582920
0.103042 0.042816 0.002012 -0.061394 0.276836 -0.958954
0.035817 -0.023332 0.045193 -0.600500 -0.792476 0.106683
0.125627 -0.059275 0.142171 0.436097 -0.899309 -0.032603
0.019033 -0.003605 0.024562 0.045075 -0.893331 0.447132
0.132526 -0.041443 0.120599 0.971737 -0.176008 0.157319
0.132949 0.009214 0.003136 0.929033 0.357594 0.094996
0.015576 0.033718 0.020727 -0.266362 0.951197 -0.155805
0.132309 -0.001054 0.124778 -0.022760 0.414700 0.909673
0.115888 0.045924 0.002117 0.023713 0.138430 -0.990088
0.093909 -0.009161 0.123925 -0.074531 -0.711475 -0.698747
0.066458 0.037966 0.088318 0.050609 0.782157 0.621022
0.064020 -0.029298 0.017248 -0.028764 -0.938603 -0.343797
0.151893 0.017183 0.108610 0.932638 -0.330533 -0.144688
0.074332 0.038135 0.086312 0.153462 0.818317 0.553901
0.078484 -0.023191 0.148875 0.641111 -0.767383 0.010029
0.130332 -0.001196 0.001359 0.520154 -0.288282 -0.803949
0.016350 0.002562 0.010491 -0.466914 -0.501043 -0.728662
0.147197 0.026663 0.067406 0.898688 0.427411 0.098381
0.029615 -0.004656 0.012579 -0.107246 -0.950928 -0.290232
0.085286 0.033154 0.005796 -0.075383 0.064927 -0.995039
0.150214 0.028646 0.105665 0.978529 0.056283 -0.198275
0.078995 -0.009689 0.086802 0.194108 -0.577782 0.792774
0.129237 0.009901 0.001312 0.187648 0.073989 -0.979446
0.038404 0.022236 0.002054 -0.065869 0.059162 -0.996073
0.110236 0.007388 0.109143 -0.920206 0.145674 -0.363317
0.090490 0.044522 0.046243 0.832093 0.457100 -0.314134
0.001808 0.019089 0.036456 -0.849528 0.377070 0.368945
0.006723 0.018691 0.040186 -0.081374 0.089986 0.992613
0.095021 -0.002530 0.119460 -0.347463 -0.272440 -0.897243
0.022951 -0.008873 0.029978 -0.843363 -0.446309 -0.299243
0.129248 -0.001281 0.006078 0.782812 -0.291916 0.549536
0.051360 0.008251 0.097869 -0.240307 -0.059478 0.968873
0.125488 0.037814 0.008967 0.891602 0.295383 0.343212
0.109871 -0.014435 0.039449 -0.068279 -0.800565 -0.595343
0.136887 -0.032483 0.137765 0.626540 0.250356 0.738085
0.052397 0.054170 0.022984 -0.224607 0.969047 -0.102469
0.140271 0.032503 0.119814 0.304220 0.401251 0.863972
0.119611 0.020321 0.001062 0.055550 0.020779 -0.998240
0.131646 0.008155 0.001820 0.381999 0.166002 -0.909132
0.024805 -0.013531 0.057983 -0.695375 -0.658940 0.286798
0.100106 -0.010321 0.002254 -0.517101 0.231442 -0.824039
0.124277 -0.053821 0.143601 -0.780942 0.385351 0.491562
0.127060 0.036338 0.119609 -0.012275 0.530380 0.847671
0.093140 -0.019333 0.001026 -0.041482 0.406648 -0.912643
0.128386 -0.056160 0.138714 0.888087 -0.427092 -0.169982
0.015128 -0.003494 0.025538 0.092852 -0.910315 0.403367
0.079815 0.050697 0.027108 0.668169 0.743469 -0.028352
0.089220 0.047169 0.056370 0.852571 0.517280 0.074459
0.035883 0.037698 0.007925 -0.743949 0.269586 -0.611444
0.135983 -0.022159 0.117114 0.915493 -0.087713 -0.392657
0.080373 -0.034094 0.058694 0.218050 -0.806041 0.550229
0.102741 0.007331 0.118844 -0.599613 0.694183 -0.398215
0.129143 -0.051601 0.124913 0.825547 -0.520766 -0.217426
0.112320 0.017252 0.114471 -0.945357 0.326021 -0.003215
0.152398 0.012753 0.082557 0.864959 -0.124911 -0.486049
0.125839 0.009833 0.011911 0.355436 0.423493 0.833258
0.120009 0.040197 0.013840 0.460491 0.110406 0.880771
0.094668 0.041983 0.034039 -0.396318 0.899785 -0.182536
0.022862 0.028092 0.072904 -0.825648 0.445379 0.346328
0.130743 -0.047354 0.121807 0.945034 -0.309994 -0.103990
0.123555 0.038329 0.116498 -0.427440 0.833779 0.349439
0.059829 -0.021863 0.002009 -0.156359 -0.752742 -0.639478
0.034914 0.040711 0.071915 -0.483870 0.722587 0.493698
0.035280 0.019710 0.002236 -0.126770 0.122984 -0.984279
0.089696 0.032025 0.085554 0.152070 0.650136 0.744445
0.069030 0.051698 0.016607 0.138819 0.700637 -0.699883
0.094457 -0.003788 0.144134 0.324880 0.468536 0.821540
0.038320 0.050771 0.041371 -0.604543 0.766431 -0.217051
0.114809 0.047762 0.003135 -0.070903 0.842182 -0.534511
0.135051 -0.023337 0.135145 0.384462 0.393476 0.835084
0.007064 0.000814 0.021330 -0.640088 -0.712530 -0.287381
0.097324 -0.001910 0.092892 -0.250959 -0.314905 0.915344
0.093014 0.041899 0.038138 -0.269185 0.956515 -0.112335
0.131377 -0.024065 0.114049 0.133621 -0.189264 -0.972792
0.049125 0.030638 0.001973 0.338669 0.225755 -0.913421
0.149406 0.003576 0.092287 0.913802 -0.402367 0.055376
0.062072 -0.009165 0.089849 0.045426 -0.698925 0.713751
0.111844 0.020901 0.015812 0.917316 -0.280883 0.282199
0.101554 -0.018999 0.000855 -0.053487 0.006496 -0.998547
0.058196 0.053431 0.016978 -0.076696 0.783517 -0.616618
0.094862 0.017622 0.001135 -0.019792 0.035170 -0.999185
0.018253 -0.003028 0.014464 -0.308637 -0.790386 -0.529181
0.055890 -0.024341 0.012201 -0.139433 -0.671134 -0.728105
0.066966 0.050031 0.008439 -0.310895 0.948997 0.052421
0.036161 0.049675 0.049531 -0.608138 0.789061 0.086895
0.062122 0.048799 0.003218 -0.228864 0.847986 -0.478059
0.046940 0.051294 0.062104 -0.455094 0.704912 0.544048
0.064308 0.028063 0.095977 0.026770 0.442916 0.896163
0.002083 0.022866 0.033609 -0.867556 0.335318 0.367300
0.134828 -0.021612 0.115883 0.710879 -0.106621 -0.695186
0.146731 0.028541 0.063850 0.840389 0.540858 0.034916
0.081270 0.034763 0.086526 0.236749 0.722650 0.649405
0.067039 -0.017787 0.080183 0.066795 -0.691662 0.719126
0.072069 -0.026848 0.142369 0.492136 -0.784693 -0.376908
0.045937 0.024025 0.001659 -0.060830 0.024235 -0.997854
0.088874 0.051121 0.013336 0.350006 0.781713 0.516159
0.118580 0.040332 0.085770 -0.440323 0.765143 -0.469756
0.097654 0.044238 0.010924 0.645550 0.509380 0.569032
0.093108 0.028257 0.088362 -0.281798 0.579509 0.764696
0.026613 -0.010328 0.069435 -0.665034 -0.707263 0.239810
0.004211 0.017183 0.017313 -0.805121 0.146204 -0.574808
0.133804 0.039339 0.117575 0.077902 0.519845 0.850701
0.041874 0.049656 0.059839 -0.190536 0.949726 0.248428
0.061687 -0.033896 0.040368 -0.235255 -0.955276 -0.179174
0.137734 -0.011025 0.057349 0.725488 -0.687799 -0.024493
0.089702 0.001349 0.127235 -0.204870 0.535469 0.819330
0.091077 -0.026881 0.000728 -0.086863 -0.223075 -0.970923
0.131872 0.054687 0.090218 -0.095618 0.965641 0.241651
0.105772 -0.014084 0.000793 0.005198 -0.006351 -0.999966
0.003163 0.004995 0.025095 -0.857753 -0.456212 -0.236919
0.051538 0.038315 0.086114 -0.218612 0.854320 0.471536
0.104832 0.019356 0.096085 -0.800383 0.272257 0.534101
0.090957 -0.017102 0.020927 0.961922 -0.248484 -0.113849
0.086880 -0.016951 0.143869 0.525576 -0.830218 0.185766
0.136167 -0.050849 0.146647 0.714507 -0.357559 0.601358
0.090799 0.016486 0.001725 -0.782335 -0.261915 -0.565113
0.011632 0.003850 0.036128 0.026216 -0.614963 0.788120
0.061284 -0.024138 0.065976 -0.080283 -0.350666 0.933053
0.145876 0.046835 0.080675 0.449982 0.529359 -0.719232
0.094779 0.040028 0.001683 0.113062 0.079344 -0.990415
0.149691 0.013548 0.106739 0.886562 -0.396715 0.237960
0.004015 0.004756 0.034931 -0.781549 -0.538364 0.315191
0.039529 -0.015856 0.010407 -0.843077 -0.292347 -0.451392
0.142782 -0.004530 0.053801 0.696155 -0.692470 -0.189351
0.044292 0.042790 0.002801 -0.322062 0.364697 -0.873654
0.059119 0.058019 0.031474 0.051793 0.998441 -0.020823
0.126364 -0.058317 0.139072 0.715920 -0.691962 -0.092988
0.054842 -0.006186 0.004979 0.444052 -0.225368 -0.867195
0.137543 -0.048424 0.144991 0.662650 0.127681 0.737965
0.154540 0.021063 0.086122 0.983617 0.031139 -0.177561
0.138007 -0.018088 0.124040 0.702487 -0.380454 -0.601470
0.084965 0.020892 0.005125 -0.069213 0.021341 -0.997374
0.101603 0.044142 0.002517 -0.098727 0.544301 -0.833060
0.072964 -0.018965 0.001229 0.020332 0.244815 -0.969357
0.135537 -0.025024 0.125142 0.732480 -0.325818 -0.597759
0.129813 0.013638 0.002589 0.540835 0.520661 -0.660613
0.109406 0.002423 0.133452 0.584484 0.108448 0.804125
0.078023 0.057619 0.044410 0.184826 0.950814 -0.248580
0.124168 -0.059317 0.136578 0.304575 -0.938684 -0.161575
0.118209 0.047257 0.002935 0.174378 0.722653 -0.668853
0.019093 0.033133 0.023364 0.192392 0.935685 0.295768
0.136959 -0.031102 0.129994 0.559301 -0.409110 -0.720980
0.136931 -0.005540 0.089109 0.375775 -0.922380 -0.089488
0.113746 -0.009618 0.033368 0.184518 -0.699582 -0.690318
0.129248 -0.052216 0.127051 0.959869 -0.278261 0.034961
0.070779 -0.020638 0.000994 -0.006857 0.068594 -0.997621
0.025053 -0.004767 0.015416 -0.022552 -0.990117 -0.138416
0.107772 0.044256 0.043937 -0.283042 0.943213 -0.173889
0.120363 0.021813 0.122637 -0.183023 0.031840 0.982593
0.053026 -0.014624 0.084703 -0.253269 -0.785788 0.564262
0.133155 -0.013348 0.131062 0.318618 0.456690 0.830612
0.072466 -0.033150 0.024686 -0.038597 -0.954748 -0.294900
0.049669 -0.008046 0.001453 0.543173 0.147766 -0.826516
0.020707 0.026169 0.008693 -0.454627 0.343824 -0.821644
0.106131 0.043144 0.070373 0.096584 0.925567 0.366056
0.099955 -0.027382 0.000969 0.313094 -0.662349 -0.680637
0.115338 0.021438 0.011164 0.615257 -0.349774 0.706482
0.056256 -0.022204 0.003298 -0.200882 -0.812510 -0.547242
0.145025 0.029289 0.068885 0.783064 0.584020 0.213849
0.129428 0.009002 0.122728 -0.088501 -0.107258 0.990284
0.027757 0.043237 0.051718 -0.336834 0.937555 -0.086792
0.113597 -0.005340 0.016694 0.565425 -0.822021 0.067652
0.054554 -0.030537 0.030358 -0.342157 -0.913793 -0.218886
0.122334 0.045581 0.003388 0.548031 0.436579 -0.713486
0.085025 -0.007538 0.124637 -0.172790 -0.441326 -0.880554
0.130583 0.009578 0.008074 0.634300 0.536795 0.556340
0.097456 -0.012921 0.015898 0.163476 -0.319090 0.933519
0.079157 0.054076 0.005287 -0.286143 0.955543 -0.071128
0.087926 -0.007045 0.148476 0.084108 0.586337 0.805689
0.046485 -0.016782 0.002106 -0.451027 -0.295985 -0.842002
0.153741 0.019593 0.083681 0.905647 0.015363 -0.423754
0.065844 -0.030726 0.020739 -0.199699 -0.944988 -0.259070
0.052452 0.051407 0.064137 -0.256167 0.687357 0.679646
0.139038 -0.031350 0.135054 0.982267 0.092777 0.162923
0.121153 0.031098 0.031063 0.276912 0.445470 -0.851397
0.116739 0.033072 0.030949 0.245883 0.511924 -0.823089
0.152001 0.023602 0.113601 0.941619 0.277625 0.190466
0.101014 -0.018689 0.047755 0.031381 -0.941735 -0.334889
0.001468 0.010626 0.035435 -0.788025 -0.240667 0.566654
0.064257 -0.025126 0.011534 -0.082860 -0.656520 -0.749744
0.146034 0.029228 0.078991 0.536526 0.254980 -0.804441
0.095770 0.019975 0.001200 0.325151 0.013564 -0.945565
0.033931 -0.022181 0.040102 -0.615508 -0.783035 -0.089476
0.079236 -0.011134 0.127789 -0.027166 -0.540247 -0.841068
0.129035 -0.007253 0.090468 0.104414 -0.988061 -0.113280
0.133916 -0.030448 0.138557 0.110919 0.337134 0.934900
0.137400 -0.016327 0.122375 0.775687 -0.242572 -0.582639
0.064157 -0.030385 0.062645 -0.061215 -0.583309 0.809940
0.106560 0.005183 0.133269 0.139012 0.744072 0.653478
0.150393 0.044441 0.096640 0.819091 0.505648 0.270943
0.042220 0.052628 0.050656 -0.389190 0.878212 0.277985
0.052991 -0.015278 0.001425 0.017615 0.025377 -0.999523
0.087913 -0.013696 0.148077 0.669348 -0.453917 0.588160
0.035134 -0.016330 0.069046 -0.455361 -0.848393 0.269955
0.066562 -0.019689 0.077660 -0.080357 -0.837096 0.541122
0.010027 0.031567 0.026594 -0.494927 0.868575 -0.024999
0.083406 -0.035174 0.055225 0.324075 -0.893426 0.311070
0.078328 -0.035586 0.031995 0.220863 -0.903297 -0.367796
0.097053 -0.011012 0.016621 0.163476 -0.319090 0.933519
0.130788 0.006462 0.030291 0.595869 -0.238115 -0.766969
0.081323 0.042270 0.076468 0.029668 0.913971 0.404693
0.088563 0.023983 0.090089 0.076007 0.327389 0.941828
0.138608 -0.002936 0.111023 0.493265 -0.861879 0.117704
0.049470 -0.025108 0.015251 -0.168991 -0.812572 -0.557824
0.138360 0.049290 0.080348 0.215888 0.635753 -0.741087
0.029398 0.038248 0.070076 -0.584738 0.718187 0.377211
0.096486 -0.006479 0.143522 0.551606 -0.019636 0.833874
0.101919 -0.006099 0.001110 -0.508904 -0.016436 -0.860666
0.061784 0.048535 0.009161 -0.252560 0.955872 0.150075
0.136792 -0.013172 0.116581 0.972881 -0.111599 -0.202603
0.087853 -0.000054 0.127714 -0.182714 0.561452 0.807086
0.122125 0.046358 0.055249 0.091427 0.989606 -0.110998
0.127189 0.039897 0.077778 -0.269944 0.946206 -0.178394
0.141436 0.051656 0.088798 0.432533 0.851429 -0.296621
0.125185 -0.040636 0.122414 -0.914382 -0.140360 -0.379743
0.112062 0.041189 0.014851 -0.059340 0.598162 0.799175
0.132629 0.006793 0.001984 0.781190 -0.079155 -0.619255
0.015359 0.033583 0.023352 -0.121466 0.991762 0.040670
0.145849 0.027039 0.052134 0.916699 0.294622 -0.269926
0.017233 -0.004612 0.022275 -0.022042 -0.995441 0.092802
0.055699 -0.031321 0.033459 -0.273432 -0.961870 -0.006447
0.100440 0.044790 0.049744 0.298164 0.949236 -0.100245
0.097110 0.044098 0.065839 0.241782 0.922578 0.300652
0.090570 -0.022397 0.016092 0.233403 -0.740503 0.630222
0.046850 -0.018768 0.071191 -0.140085 -0.757607 0.637502
0.124452 -0.017374 0.051746 0.277246 -0.960596 0.019744
0.097006 -0.009159 0.019653 -0.259472 -0.946926 0.189751
0.028918 -0.005913 0.078470 -0.678304 -0.433919 0.592974
0.043381 -0.009360 0.086695 -0.403647 -0.551290 0.730170
0.098581 0.043458 0.040329 0.013472 0.999664 -0.022164
0.048163 0.053574 0.029429 -0.498354 0.830502 -0.248816
0.065204 -0.020931 0.073629 -0.115406 -0.974916 0.190318
0.044689 -0.009199 0.001877 -0.263850 -0.055375 -0.962973
0.041190 -0.002724 0.002207 -0.661971 -0.182170 -0.727055
0.008636 0.004253 0.015337 -0.662965 -0.376697 -0.646975
0.018312 0.022247 0.008347 -0.440285 0.291497 -0.849223
0.132815 -0.029336 0.115446 0.435061 -0.131795 -0.890703
0.023293 -0.005744 0.069887 -0.842171 -0.441190 0.309998
0.019665 -0.004353 0.016095 -0.171186 -0.884995 -0.432989
0.103323 -0.024032 0.004680 0.758144 -0.460015 0.462173
0.117705 -0.015692 0.077113 0.350797 -0.820759 0.450883
0.105507 0.025240 0.092429 -0.677183 0.321697 0.661766
0.095259 -0.009163 0.021613 0.252264 -0.964744 -0.075040
0.111314 0.046712 0.052555 -0.045930 0.974829 -0.218172
0.103706 0.014138 0.000340 -0.214786 -0.092456 -0.972275
0.074225 -0.012422 0.085928 0.044387 -0.777828 0.626907
0.103564 -0.010692 0.000970 -0.104542 0.034153 -0.993934
0.063729 0.049080 0.007616 -0.289337 0.954763 0.068643
0.151596 0.031977 0.083189 0.742224 -0.240728 -0.625423
0.035550 0.006685 0.090248 -0.598948 -0.118748 0.791934
0.117601 0.043113 0.041431 0.044116 0.863786 -0.501924
0.142589 0.048534 0.105628 0.554849 0.671697 0.490882
0.074580 -0.024927 0.004618 -0.217074 -0.950872 -0.220729
0.019348 -0.007584 0.054802 -0.918855 -0.394461 0.010298
0.105794 -0.015614 0.039266 0.372248 -0.874999 -0.309531
0.050980 0.025133 0.001828 0.049552 0.042968 -0.997847
0.128135 -0.007001 0.108469 0.009644 -0.719360 -0.694571
0.139610 -0.006342 0.047883 0.726922 -0.599191 -0.335492
0.081102 0.047134 0.001943 -0.015436 0.012768 -0.999799
0.095869 -0.004233 0.143512 0.496429 0.173086 0.850647
0.126407 -0.056926 0.131236 0.527780 -0.817451 -0.230699
0.079905 -0.020021 0.001068 0.014137 0.174742 -0.984513
0.048819 0.034410 0.002022 0.238737 -0.226348 -0.944336
0.054186 0.055917 0.026986 -0.335087 0.826883 -0.451643
0.046041 -0.022040 0.010433 -0.310591 -0.885413 -0.345800
0.096368 0.040087 0.018370 -0.246216 0.966915 0.066725
0.132351 0.035888 0.119765 0.063237 0.505966 0.860232
0.033463 0.002515 0.087489 -0.596012 -0.209973 0.775036
0.124215 0.030885 0.001791 0.172556 -0.010671 -0.984942
0.117597 0.013923 0.122922 -0.166811 0.454944 0.874757
0.124367 0.025010 0.122919 -0.060821 0.098051 0.993321
0.117696 0.001349 0.123200 0.621996 -0.712696 0.324325
0.114923 0.045455 0.062014 0.024145 0.988883 0.146724
0.095002 0.042648 0.037502 -0.400772 0.911809 -0.089369
0.143456 0.042098 0.111745 0.518714 0.581107 0.627097
0.042355 0.049760 0.023465 -0.332742 0.923995 -0.188455
0.037984 0.030179 0.003451 -0.445250 0.200753 -0.872611
0.132096 -0.041545 0.127147 0.981870 -0.179106 -0.062067
0.133999 -0.052550 0.147515 0.594915 -0.423922 0.682910
0.135538 -0.025103 0.116949 0.694523 -0.064790 -0.716548
0.049530 -0.017686 0.001816 -0.161792 -0.252601 -0.953948
0.083896 -0.036760 0.042978 0.298370 -0.951557 -0.074265
0.147891 0.027101 0.079734 0.646302 0.107019 -0.755540
0.147980 0.022724 0.119416 0.437579 0.198884 0.876909
0.093863 -0.007253 0.145233 0.546157 -0.017775 0.837494
0.109539 0.043234 0.012907 -0.149596 0.718180 0.679588
0.140405 -0.006899 0.050742 0.958036 -0.214495 -0.190154
0.069067 0.024277 0.096552 0.213066 0.355323 0.910137
0.059644 0.021943 0.003650 0.585117 0.310552 -0.749130
0.125866 -0.058188 0.147148 -0.297365 -0.751934 0.588361
0.133600 -0.007204 0.110333 0.573487 -0.240047 -0.783256
0.063460 0.055140 0.019993 0.144309 0.945586 -0.291619
0.084249 0.055645 0.004399 -0.156037 0.987750 -0.001198
0.050404 0.045511 0.002881 -0.097542 0.476665 -0.873656
0.073310 0.045118 0.071046 0.097739 0.980641 0.169678
0.002857 0.016889 0.019527 -0.853209 0.134101 -0.504035
0.149916 0.012806 0.058789 0.995709 -0.069605 0.060981
0.071702 -0.015413 0.134362 -0.805322 0.449675 0.386328
0.062516 0.054542 0.018234 -0.024565 0.811266 -0.584161
0.079076 0.051275 0.063084 0.398979 0.423350 0.813382
0.122472 -0.017085 0.045707 0.259325 -0.928893 -0.264403
0.075585 -0.033917 0.059469 0.033504 -0.818669 0.573287
0.080504 0.057665 0.046644 0.265718 0.908215 -0.323326
0.023036 0.006157 0.076955 -0.844997 -0.135474 0.517327
0.112604 0.017547 0.014760 0.764742 0.408556 0.498249
0.112591 0.047714 0.006781 -0.388808 0.891183 0.233713
0.056780 0.058422 0.052463 -0.194540 0.979926 -0.043583
0.113109 -0.019559 0.048628 -0.027586 -0.923974 -0.381459
0.045175 0.040216 0.002341 -0.217059 0.099009 -0.971124
0.104312 0.041625 0.073461 -0.077086 0.865751 0.494502
0.016911 -0.004367 0.017293 -0.403631 -0.866749 -0.292964
0.104739 0.044568 0.002378 -0.116013 0.514384 -0.849677
0.043058 -0.027168 0.044260 -0.413202 -0.909328 0.048851
0.141870 -0.000949 0.104291 0.661082 -0.684641 0.306980
0.085399 0.051427 0.043611 0.754767 0.457151 -0.470467
0.144347 0.048915 0.082208 0.158725 0.828339 -0.537272
0.024557 0.039492 0.049881 -0.739504 0.672774 0.022536
0.122327 0.000054 0.028539 0.281266 -0.322437 -0.903838
0.000304 0.012782 0.027253 -0.973303 -0.047736 -0.224504
0.105563 -0.010927 0.010744 0.786836 -0.243608 0.567048
0.093095 -0.017215 0.031748 0.911649 -0.324067 -0.252740
0.083374 -0.027144 0.007975 -0.170107 -0.985327 0.013975
0.134113 -0.052461 0.147471 0.594915 -0.423922 0.682910
0.138630 -0.018526 0.125866 0.991100 0.007263 -0.132918
0.102273 0.013435 0.001545 -0.394361 -0.507810 -0.765904
0.135979 -0.026929 0.126814 0.737533 -0.369527 -0.565239
0.023681 0.038482 0.045767 -0.769068 0.635684 -0.066632
0.043053 -0.013311 0.081243 -0.373044 -0.845068 0.383013
0.083490 0.054015 0.012354 0.150436 0.883295 0.444025
0.131139 -0.046036 0.121464 0.941926 -0.318373 -0.106837
0.040856 -0.025527 0.023635 -0.348038 -0.936196 0.049068
0.086965 -0.001990 0.123658 -0.450011 0.504552 -0.736829
0.097187 0.023614 0.092120 -0.073007 0.369325 0.926428
0.143534 -0.001420 0.098772 0.503879 -0.803038 0.318175
0.153598 0.014449 0.084896 0.971970 -0.140373 -0.188601
0.047749 -0.028200 0.029247 -0.251088 -0.945264 -0.208401
0.136495 -0.045503 0.144754 0.115559 0.434908 0.893029
0.091245 0.050771 0.002280 0.215329 0.288055 -0.933090
0.067067 -0.018729 0.079119 0.007938 -0.817174 0.576336
0.139351 -0.041134 0.140204 0.832484 0.179901 0.524029
0.053701 0.036919 0.003895 0.626317 -0.369686 -0.686338
0.037476 0.043248 0.070338 -0.497864 0.649253 0.574981
0.006104 0.011127 0.039678 -0.134395 -0.224046 0.965268
0.122777 -0.017610 0.122812 -0.997243 0.065724 0.034451
0.151147 0.008659 0.099605 0.927731 -0.238629 0.287005
0.070754 -0.027650 0.144863 -0.732999 -0.675850 -0.077067
0.053902 0.023651 0.001878 0.222762 0.198951 -0.954356
0.123243 0.035155 0.119969 -0.125245 0.405705 0.905382
0.114266 0.027372 0.015400 0.928648 0.008896 0.370855
0.113028 -0.000543 0.129531 0.729604 -0.580976 0.360755
0.140399 0.001717 0.041109 0.741020 -0.301631 -0.599923
0.109534 0.009292 0.127404 -0.213897 0.876222 0.431836
0.071964 0.047699 0.067260 0.171118 0.460573 0.870971
0.135353 0.019994 0.034004 0.699278 0.335599 -0.631176
0.083611 0.055463 0.045452 0.485578 0.799265 -0.354104
0.010909 0.011045 0.040104 0.050630 -0.289517 0.955833
0.118875 -0.001445 0.110174 -0.399720 -0.824782 0.399948
0.107760 -0.017339 0.075462 -0.000026 -0.978020 0.208510
0.125277 -0.030020 0.117944 -0.707771 -0.269665 -0.652948
0.049820 0.049173 0.067206 0.008831 0.951711 0.306870
0.075738 -0.027435 0.063993 0.176810 -0.347981 0.920678
0.035994 -0.017258 0.015025 -0.516161 -0.494365 -0.699415
0.033637 -0.020076 0.026669 -0.754596 -0.622151 -0.208599
0.120556 0.035001 0.119082 -0.362348 0.724178 0.586746
0.092086 -0.004059 0.145087 0.258720 0.594705 0.761176
0.059905 0.032481 0.006376 -0.034701 0.061933 -0.997477
0.138530 -0.019685 0.127714 0.977243 0.159459 0.139885
0.138361 -0.023564 0.127683 0.718781 -0.252837 -0.647632
0.090054 -0.020292 0.022706 0.887581 -0.459994 -0.024598
0.111088 0.018994 0.017712 0.985665 -0.168556 -0.007334
0.120864 0.042320 0.040988 0.296556 0.765734 -0.570707
0.040185 0.000511 0.001983 -0.337422 -0.243706 -0.909260
0.124258 -0.011910 0.123785 -0.856196 0.268652 0.441311
0.153170 0.042915 0.086609 0.903943 0.377790 -0.200407
0.111966 0.018636 0.110063 -0.902203 0.312221 0.297571
0.040624 -0.024639 0.020247 -0.376682 -0.768486 -0.517242
0.117687 0.030369 0.120210 -0.305628 0.270063 0.913048
0.046364 0.055399 0.042824 -0.380242 0.905276 -0.189452
0.145729 0.010547 0.119164 0.556303 -0.262831 0.788319
0.133759 0.018804 0.032122 0.725451 0.099351 -0.681065
0.087769 -0.004221 0.130871 -0.249081 0.623262 0.741285
0.122229 -0.007615 0.001021 0.336657 -0.705600 -0.623531
0.095496 0.043909 0.048191 -0.394939 0.915241 -0.079732
0.098353 0.044581 0.047198 -0.067583 0.986851 -0.146824
0.131404 0.010941 0.002337 0.621929 0.366887 -0.691808
0.048557 0.045838 0.003556 -0.291852 0.804087 -0.517944
0.050406 0.046335 0.003331 -0.187150 0.822055 -0.537773
0.136236 -0.019567 0.117125 0.913028 -0.087448 -0.398412
0.084766 -0.002786 0.128984 -0.175250 0.492832 0.852293
0.007793 0.026872 0.035373 -0.095600 0.684626 0.722598
0.093356 0.025435 0.001561 -0.056994 0.053049 -0.996964
0.095925 0.022680 0.001292 0.308408 0.014714 -0.951140
0.035700 0.049517 0.045129 -0.666985 0.709721 -0.226778
0.144149 -0.001566 0.050672 0.825124 -0.385991 -0.412530
0.107631 -0.016383 0.001552 0.763209 -0.354814 -0.540018
0.144883 0.051993 0.096716 0.651282 0.747711 0.129461
0.089074 -0.014304 0.146259 0.620692 -0.681387 0.387883
0.115846 0.004892 0.128000 0.622430 0.165533 0.764970
0.067990 -0.021217 0.072882 -0.022964 -0.975974 0.216676
0.006496 0.023729 0.037944 -0.110130 0.640721 0.759834
0.140544 -0.007966 0.061403 0.738176 -0.673709 0.034826
0.054011 0.022205 0.001776 0.035039 0.058511 -0.997672
0.072203 -0.007503 0.006011 -0.027539 -0.025574 -0.999294
0.148992 0.002925 0.087498 0.851884 -0.520436 -0.058652
0.025519 0.038788 0.028101 -0.778099 0.557680 -0.289060
0.073611 -0.026512 0.150252 0.102455 -0.881874 0.460218
0.052529 0.052575 0.017762 -0.349178 0.795853 -0.494665
0.065299 0.049725 0.003340 -0.229668 0.849153 -0.475596
0.002493 0.020269 0.021515 -0.882605 0.171725 -0.437628
0.050939 0.023779 0.001821 0.081613 -0.012005 -0.996592
0.045451 0.045429 0.006945 -0.335953 0.932008 -0.136001
